ITEM_ID	SCREEN_ID	ITEM_CD	DICT_ID	ITEM_TYPE	VISIBLE	EDITABLE	TEXT_ALIGN	NECESSARY	DISPLAY_REQUIRED
688	122	return	2650		1	1		0	1
689	122	send	2649		1	1		0	1
690	123	janCd	180		1	1		0	1
691	123	productCd	765		1	1		0	1
692	123	lot	266		1	1		0	1
693	123	limitDt	313		1	1		0	1
694	123	return	2650		1	1		0	1
695	123	send	2649		1	1		0	1
696	124	return	2650		1	1		0	1
697	125	msg2	2835		1	1		0	1
698	125	productCd	765		1	1		0	1
699	125	spgQtyOns	891		1	1		0	1
700	125	return	2667		1	1		0	1
701	125	send	2668		1	1		0	1
702	126	clientReceiveNo	350		1	1		0	1
703	126	janCd	180		1	1		0	1
704	126	productCd	765		1	1		0	1
705	126	stockType	764		1	1		0	1
706	126	option1	2680		1	1		0	1
707	126	option2	2670		1	1		0	1
708	126	return	2650		1	1		0	1
709	126	send	2649		1	1		0	1
710	126	qty	1127		1	1		0	1
711	126	inputAuxiliary	2679		1	1		0	1
712	127	msg1	2832		1	1		0	1
713	127	msg2	2827		1	1		0	1
714	127	msg3	2741		1	1		0	1
715	127	productCd	765		1	1		0	1
716	127	storeNum	891		1	1		0	1
717	127	storeLabelNo	2558		1	1		0	1
718	127	loc	776		1	1		0	1
719	127	no	2667		1	1		0	1
720	127	yes	2668		1	1		0	1
721	128	msg1	2833		1	1		0	1
722	128	msg2	2834		1	1		0	1
723	128	productCd	765		1	1		0	1
724	128	limitDt	313		1	1		0	1
725	128	spgQtyOns	891		1	1		0	1
726	128	return	2667		1	1		0	1
727	128	send	2668		1	1		0	1
728	129	return	2650		1	1		0	1
729	130	supplierCd	830		1	1		0	1
730	130	supplierNm	393		1	1		0	1
731	130	clientReceiveNo	350		1	1		0	1
732	130	option2	830		1	1		0	1
733	130	return	2650		1	1		0	1
734	130	send	2649		1	1		0	1
735	131	return	2650		1	1		0	1
736	132	msg2	2835		1	1		0	1
737	132	workNo	2555		1	1		0	1
738	132	planNum2	893		1	1		0	1
739	132	no	2667		1	1		0	1
740	132	yes	2668		1	1		0	1
741	133	programName	3370		1	1		0	1
742	134	msg1	2814		1	1		0	1
743	134	msg2	2689		1	1		0	1
744	134	no	2667		1	1		0	1
745	134	yes	2668		1	1		0	1
746	135	programName	1740		1	1		0	1
747	136	locCd	2556		1	1		0	1
748	136	janCd	180		1	1		0	1
749	136	option1	2680		1	1		0	1
750	136	return	2650		1	1		0	1
751	136	send	2649		1	1		0	1
752	137	locCd	2556		1	1		0	1
753	137	return	2650		1	1		0	1
754	137	confirm	1120		1	1		0	1
755	138	receiveSlipNo	573		1	1		0	1
756	138	return	2650		1	1		0	1
757	138	send	1120		1	1		0	1
758	139	janCd	180		1	1		0	1
759	139	productCd	765		1	1		0	1
760	139	limitDt	313		1	1		0	1
761	139	return	2650		1	1		0	1
762	139	send	2649		1	1		0	1
763	140	janCd	180		1	1		0	1
764	140	productCd	765		1	1		0	1
765	140	stkClsNm	764		1	1		0	1
766	140	lot	266		1	1		0	1
767	140	limitDt	313		1	1		0	1
768	140	planNum	2820		1	1		0	1
769	140	storeNum	2821		1	1		0	1
770	140	remnantNum	2860		1	1		0	1
771	140	return	2650		1	1		0	1
772	140	prev	2652		1	1		0	1
773	140	next	2651		1	1		0	1
774	141	janCd	180		1	1		0	1
775	141	productCd	765		1	1		0	1
776	141	stkClsNm	764		1	1		0	1
777	141	lot	266		1	1		0	1
778	141	limitDt	313		1	1		0	1
779	141	planNum	2820		1	1		0	1
780	141	qty	1127		1	1		0	1
781	141	loc	776		1	1		0	1
782	141	option1	2680		1	1		0	1
783	141	return	2650		1	1		0	1
784	141	send	2649		1	1		0	1
785	142	janCd	180		1	1		0	1
786	142	productCd	765		1	1		0	1
787	142	lot	266		1	1		0	1
788	142	return	2650		1	1		0	1
789	142	send	2649		1	1		0	1
790	143	janCd	180		1	1		0	1
791	143	productCd	765		1	1		0	1
792	143	lot	266		1	1		0	1
793	143	limitDt	313		1	1		0	1
794	143	return	2650		1	1		0	1
795	143	send	2649		1	1		0	1
796	144	Put-awaystoreHT	1740		1	1		0	1
797	145	janCd	180		1	1		0	1
798	145	productCd	765		1	1		0	1
799	145	stkClsNm	764		1	1		0	1
800	145	lot	266		1	1		0	1
801	145	limitDt	313		1	1		0	1
802	145	planNum	2820		1	1		0	1
803	145	qty	1127		1	1		0	1
804	145	option1	2680		1	1		0	1
805	145	return	2650		1	1		0	1
806	145	send	2649		1	1		0	1
807	145	inputAuxiliary	2679		1	1		0	1
808	146	janCd	180		1	1		0	1
809	146	productCd	765		1	1		0	1
810	146	lot	266		1	1		0	1
811	146	limitDt	313		1	1		0	1
812	146	stkClsNm	764		1	1		0	1
813	146	depositNm	762		1	1		0	1
814	146	supplierNm	830		1	1		0	1
815	146	option1	2652		1	1		0	1
816	146	option2	2651		1	1		0	1
817	146	return	2650		1	1		0	1
818	146	send	2649		1	1		0	1
819	147	msg1	2826		1	1		0	1
820	147	msg2	2827		1	1		0	1
821	147	msg3	2741		1	1		0	1
822	147	productCd	765		1	1		0	1
823	147	stkClsNm	764		1	1		0	1
824	147	lot	266		1	1		0	1
825	147	limitDt	313		1	1		0	1
826	147	qty	1127		1	1		0	1
827	147	loc	776		1	1		0	1
828	147	return	2650		1	1		0	1
829	147	send	2649		1	1		0	1
830	148	programName	3381		1	1		0	1
831	149	msg1	2828		1	1		0	1
832	149	msg2	2689		1	1		0	1
833	149	workNo	2555		1	1		0	1
834	149	supplierCd	830		1	1		0	1
835	149	no	2667		1	1		0	1
836	149	yes	2668		1	1		0	1
837	150	text2	2661		1	1		0	1
838	150	text3	1893		1	1		0	1
839	150	end	2670		1	1		0	1
840	150	continue	2671		1	1		0	1
841	151	programName	2661		1	1		0	1
842	152	workNo	2555		1	1		0	1
843	152	customer	830		1	1		0	1
844	152	janCd	180		1	1		0	1
845	152	productCd	765		1	1		0	1
846	152	planLot	2871		1	1		0	1
847	152	option2	1857		1	1		0	1
848	152	return	2650		1	1		0	1
849	152	send	2649		1	1		0	1
850	153	workNo	2555		1	1		0	1
851	153	customer	830		1	1		0	1
852	153	janCd	180		1	1		0	1
853	153	productCd	765		1	1		0	1
854	153	planLot	1127		1	1		0	1
855	153	serialNo	2761		1	1		0	1
856	153	planSerial	2762		1	1		0	1
857	153	return	2650		1	1		0	1
858	153	send	2649		1	1		0	1
859	154	return	2650		1	1		0	1
860	155	msg1	2716		1	1		0	1
861	155	msg2	2717		1	1		0	1
862	155	workNo	2555		1	1		0	1
863	155	customer	830		1	1		0	1
864	155	planLot	2871		1	1		0	1
865	155	no	2667		1	1		0	1
866	155	yes	2668		1	1		0	1
867	156	msg1	2763		1	1		0	1
868	156	msg2	2764		1	1		0	1
869	156	no	2667		1	1		0	1
870	156	yes	2668		1	1		0	1
871	157	workNo	2555		1	1		0	1
872	157	customer	830		1	1		0	1
873	157	janCd	180		1	1		0	1
874	157	productCd	765		1	1		0	1
875	157	planLot	2871		1	1		0	1
876	157	planSerial	2762		1	1		0	1
877	157	return	2650		1	1		0	1
878	157	send	2649		1	1		0	1
879	157	option1	2765		1	1		0	1
880	157	option2	1857		1	1		0	1
881	158	workNo	2555		1	1		0	1
882	158	supplierCd	830		1	1		0	1
883	158	supplier	830		1	1		0	1
884	158	return	2650		1	1		0	1
885	158	send	2649		1	1		0	1
886	159	msg1	2745		1	1		0	1
887	159	msg2	2689		1	1		0	1
888	159	workNo	450		1	1		0	1
889	159	packingNo	438		1	1		0	1
890	159	customerCd	994		1	1		0	1
891	159	no	2667		1	1		0	1
892	159	yes	2668		1	1		0	1
893	160	programName	2662		1	1		0	1
894	161	workNo	450		1	1		0	1
895	161	packingNo	438		1	1		0	1
896	161	customerCd	994		1	1		0	1
897	161	janCd	180		1	1		0	1
898	161	productCd	765		1	1		0	1
899	161	return	2650		1	1		0	1
900	161	send	2649		1	1		0	1
901	161	end	1857		1	1		0	1
902	161	inspQty	2871		1	1		0	1
903	162	workNo	450		1	1		0	1
904	162	packingNo	438		1	1		0	1
905	162	customerCd	994		1	1		0	1
906	162	janCd	180		1	1		0	1
907	162	productCd	765		1	1		0	1
908	162	startSerialNo	2761		1	1		0	1
909	162	serialNum	1127		1	1		0	1
910	162	serialNo	2762		1	1		0	1
911	162	return	2650		1	1		0	1
912	162	send	2649		1	1		0	1
913	163	msg1	2716		1	1		0	1
914	163	msg2	2717		1	1		0	1
915	163	workNo	450		1	1		0	1
916	163	packingNo	438		1	1		0	1
917	163	customerCd	994		1	1		0	1
918	163	inspQty	2871		1	1		0	1
919	163	no	2667		1	1		0	1
920	163	yes	2668		1	1		0	1
921	164	msg1	2763		1	1		0	1
922	164	msg2	2764		1	1		0	1
923	164	yes	2668		1	1		0	1
924	164	no	2667		1	1		0	1
925	165	workNo	450		1	1		0	1
926	165	packingNo	438		1	1		0	1
927	165	customerCd	994		1	1		0	1
928	165	janCd	180		1	1		0	1
929	165	productCd	765		1	1		0	1
930	165	serialNo	2762		1	1		0	1
931	165	option1	2765		1	1		0	1
932	165	option2	1857		1	1		0	1
933	165	return	2650		1	1		0	1
934	165	send	2649		1	1		0	1
935	165	inspQty	2871		1	1		0	1
936	166	return	2650		1	1		0	1
937	167	workNo	1493		1	1		0	1
938	167	customerCd	994		1	1		0	1
939	167	return	2650		1	1		0	1
940	167	send	2649		1	1		0	1
941	167	option1	994		1	1		0	1
942	168	msg1	2720		1	1		0	1
943	168	msg2	2689		1	1		0	1
944	168	casePickingNo	2551		1	1		0	1
945	168	no	2667		1	1		0	1
946	168	yes	2668		1	1		0	1
947	169	programName	2575		1	1		0	1
948	170	locationNm	776		1	1		0	1
949	170	janCd	180		1	1		0	1
950	170	productCd	765		1	1		0	1
951	170	lot	266		1	1		0	1
952	170	limitDt	313		1	1		0	1
953	170	instNum	397		1	1		0	1
954	170	caseNum	979		1	1		0	1
955	170	spgQtyOns	890		1	1		0	1
956	170	janCdInput	180		1	1		0	1
957	170	option1	2680		1	1		0	1
958	170	option2	2719		1	1		0	1
959	170	return	2650		1	1		0	1
960	170	send	1120		1	1		0	1
961	171	locationNm	776		1	1		0	1
962	171	janCd	180		1	1		0	1
963	171	productCd	765		1	1		0	1
964	171	lot	266		1	1		0	1
965	171	limitDt	313		1	1		0	1
966	171	instNum	397		1	1		0	1
967	171	caseNum	979		1	1		0	1
968	171	spgQtyOns	890		1	1		0	1
969	171	status	898		1	1		0	1
970	171	return	2650		1	1		0	1
971	171	prev	2652		1	1		0	1
972	171	next	2651		1	1		0	1
973	172	casePickingNo1	1155		1	1		0	1
974	172	casePickingNo2	2721		1	1		0	1
975	172	return	2650		1	1		0	1
976	172	send	2649		1	1		0	1
977	173	locationNm	776		1	1		0	1
978	173	janCd	180		1	1		0	1
979	173	productCd	765		1	1		0	1
980	173	lot	266		1	1		0	1
981	173	limitDt	313		1	1		0	1
982	173	instNum	397		1	1		0	1
983	173	qty	1127		1	1		0	1
984	173	inputAuxiliary	2679		1	1		0	1
985	173	return	2650		1	1		0	1
986	173	send	1120		1	1		0	1
987	174	locationNm	776		1	1		0	1
988	174	janCd	180		1	1		0	1
989	174	productCd	765		1	1		0	1
990	174	storeLabelNo	573		1	1		0	1
991	174	instNum	397		1	1		0	1
992	174	caseNum	979		1	1		0	1
993	174	spgQtyOns	890		1	1		0	1
994	174	storeLabelNoInput	573		1	1		0	1
995	174	enter	765		1	1		0	1
996	174	option1	2680		1	1		0	1
997	174	option2	2719		1	1		0	1
998	174	return	2650		1	1		0	1
999	174	send	1120		1	1		0	1
1000	175	msg1	2736		1	1		0	1
1001	175	msg2	2689		1	1		0	1
1002	175	no	2667		1	1		0	1
1003	175	yes	2668		1	1		0	1
1004	176	deliveryCourse	980		1	1		0	1
1005	176	loading1	2734		1	1		0	1
1006	176	loading2	2735		1	1		0	1
1007	176	return	2670		1	1		0	1
1008	176	send	2671		1	1		0	1
1009	177	deliveryCourse	980		1	1		0	1
1010	177	selectMessage	2728		1	1		0	1
1011	177	return	2650		1	1		0	1
1012	178	programName	2660		1	1		0	1
1013	179	traceOrPackingNo	2574		1	1		0	1
1014	179	return	2650		1	1		0	1
1015	179	prev	2652		1	1		0	1
1016	179	next	2651		1	1		0	1
1017	180	deliveryCourse	980		1	1		0	1
1018	180	traceOrPackingNo	2574		1	1		0	1
1019	180	option1	2680		1	1		0	1
1020	180	option2	981		1	1		0	1
1021	180	return	2650		1	1		0	1
1022	180	send	2649		1	1		0	1
1023	181	programName	2660		1	1		0	1
1024	182	msg1	2737		1	1		0	1
1025	182	msg2	2738		1	1		0	1
1026	182	pieceNo	968		1	1		0	1
1027	182	boxCd	290		1	1		0	1
1028	182	return	2650		1	1		0	1
1029	182	send	2739		1	1		0	1
1030	183	msg1	2740		1	1		0	1
1031	183	msg2	2741		1	1		0	1
1032	183	workNo	450		1	1		0	1
1033	183	shippingPackingNo	438		1	1		0	1
1034	183	no	2667		1	1		0	1
1035	183	yes	2668		1	1		0	1
1036	184	text2	2694		1	1		0	1
1037	184	text3	2695		1	1		0	1
1038	184	text4	2696		1	1		0	1
1039	184	return	2650		1	1		0	1
1040	184	resume	2697		1	1		0	1
1041	185	programName	867		1	1		0	1
1042	186	workNo	450		1	1		0	1
1043	186	shippingPackingNo	438		1	1		0	1
1044	186	janCd	180		1	1		0	1
1045	186	productCd	765		1	1		0	1
1046	186	spgQtyRemain	967		1	1		0	1
1047	186	pieceDenoRecode	2742		1	1		0	1
1048	186	option1	2680		1	1		0	1
1049	186	option2	895		1	1		0	1
1050	186	return	2650		1	1		0	1
1051	186	send	2649		1	1		0	1
1052	187	janCd	180		1	1		0	1
1053	187	productCd	765		1	1		0	1
1054	187	pieceNo	968		1	1		0	1
1055	187	spgQtyOns	890		1	1		0	1
1056	187	spgQtyRem	397		1	1		0	1
1057	187	option1	2743		1	1		0	1
1058	187	option2	805		1	1		0	1
1059	187	return	2650		1	1		0	1
1060	187	prev	2652		1	1		0	1
1061	187	next	2651		1	1		0	1
1062	188	workNo	450		1	1		0	1
1063	188	shippingPackingNo	438		1	1		0	1
1064	188	janCd	180		1	1		0	1
1065	188	productCd	765		1	1		0	1
1066	188	spgQtyOns	890		1	1		0	1
1067	188	spgQtyRemain	967		1	1		0	1
1068	188	pieceDenoRecode	2742		1	1		0	1
1069	188	option1	2680		1	1		0	1
1070	188	option2	895		1	1		0	1
1071	188	return	2650		1	1		0	1
1072	188	send	2649		1	1		0	1
1073	188	inputAuxiliary	2679		1	1		0	1
1074	189	msg1	2716		1	1		0	1
1075	189	msg2	2717		1	1		0	1
1076	189	workNo	450		1	1		0	1
1077	189	shippingPackingNo	438		1	1		0	1
1078	189	pieceDenoRecode	2744		1	1		0	1
1079	189	no	2667		1	1		0	1
1080	189	yes	2668		1	1		0	1
1081	190	workNo	1493		1	1		0	1
1082	190	return	2650		1	1		0	1
1083	190	send	2649		1	1		0	1
1084	191	msg1	2766		1	1		0	1
1085	191	msg2	2689		1	1		0	1
1086	191	workNo	450		1	1		0	1
1087	191	shippingPackingNo	438		1	1		0	1
1088	191	no	2667		1	1		0	1
1089	191	yes	2668		1	1		0	1
1090	192	programName	2553		1	1		0	1
1091	193	storeLabelNo	573		1	1		0	1
1092	193	locationCd	776		1	1		0	1
1093	193	janCd	180		1	1		0	1
1094	193	productCd	765		1	1		0	1
1095	193	lot	266		1	1		0	1
1096	193	limitDt	313		1	1		0	1
1097	193	qty	1127		1	1		0	1
1098	193	return	2650		1	1		0	1
1099	193	prev	2652		1	1		0	1
1100	193	next	2651		1	1		0	1
1101	194	msg1	2766		1	1		0	1
1102	194	msg2	2689		1	1		0	1
1103	194	workNo	450		1	1		0	1
1104	194	shippingPackingNo	438		1	1		0	1
1105	194	no	2667		1	1		0	1
1106	194	yes	2668		1	1		0	1
1107	195	programName	2553		1	1		0	1
1108	196	locationNm	776		1	1		0	1
1109	196	janCd	180		1	1		0	1
1110	196	productCd	765		1	1		0	1
1111	196	lot	266		1	1		0	1
1112	196	limitDt	313		1	1		0	1
1113	196	instNum	397		1	1		0	1
1114	196	spgQtyOns	890		1	1		0	1
1115	196	janCdInput	180		1	1		0	1
1116	196	return	2650		1	1		0	1
1117	196	send	1120		1	1		0	1
1118	196	option1	2680		1	1		0	1
1119	196	option2	2719		1	1		0	1
1120	197	locationNm	776		1	1		0	1
1121	197	janCd	180		1	1		0	1
1122	197	productCd	765		1	1		0	1
1123	197	lot	266		1	1		0	1
1124	197	limitDt	313		1	1		0	1
1125	197	qty	1127		1	1		0	1
1126	197	pickingFlgNm	898		1	1		0	1
1127	197	uninspected	1848		1	1		0	1
1128	197	inspected	1849		1	1		0	1
1129	197	return	2650		1	1		0	1
1130	197	prev	2652		1	1		0	1
1131	197	next	2651		1	1		0	1
1132	198	locationNm	776		1	1		0	1
1133	198	janCd	180		1	1		0	1
1134	198	productCd	765		1	1		0	1
1135	198	limitDt	313		1	1		0	1
1136	198	lot	266		1	1		0	1
1137	198	instNum	397		1	1		0	1
1138	198	qty	1127		1	1		0	1
1139	198	return	2650		1	1		0	1
1140	198	send	1120		1	1		0	1
1141	198	inputAuxiliary	2679		1	1		0	1
1142	199	workNo	1493		1	1		0	1
1143	199	return	2650		1	1		0	1
1144	199	send	2649		1	1		0	1
1145	200	workNo	450		1	1		0	1
1146	200	shippingPackingNo	438		1	1		0	1
1147	200	storeLabelNo	573		1	1		0	1
1148	200	qty	1127		1	1		0	1
1149	200	view	2680		1	1		0	1
1150	200	return	2650		1	1		0	1
1151	200	send	2649		1	1		0	1
1152	200	inputAuxiliary	2679		1	1		0	1
1153	201	msg1	2716		1	1		0	1
1154	201	msg2	2717		1	1		0	1
1155	201	storeLabelNo	573		1	1		0	1
1156	201	qty	1127		1	1		0	1
1157	201	no	2667		1	1		0	1
1158	201	yes	2668		1	1		0	1
1159	202	workNo	450		1	1		0	1
1160	202	shippingPackingNo	438		1	1		0	1
1161	202	storeLabelNo	573		1	1		0	1
1162	202	view	2680		1	1		0	1
1163	202	return	2650		1	1		0	1
1164	202	send	2649		1	1		0	1
1165	203	workNo	1493		1	1		0	1
1166	203	return	2650		1	1		0	1
1167	203	send	2649		1	1		0	1
1168	204	programName	3380		1	1		0	1
1169	205	continue	2671		1	1		0	1
1170	206	boxCd	290		1	1		0	1
1171	206	send	2739		1	1		0	1
1172	207	programName	3209		1	1		0	1
1173	208	return	2650		1	1		0	1
1174	209	pickingGroupNo	217		1	1		0	1
1175	209	productCd	765		1	1		0	1
1176	209	instNum	3224		1	1		0	1
1177	209	slipQtyRemain	3225		1	1		0	1
1178	209	janCd	180		1	1		0	1
1179	209	inspectionQty	890		1	1		0	1
1180	209	return	2650		1	1		0	1
1181	209	send	2649		1	1		0	1
1182	210	pickingGroupNo	217		1	1		0	1
1183	210	tempNo	289		1	1		0	1
1184	210	return	2650		1	1		0	1
1185	210	send	2649		1	1		0	1
1186	211	janCd	180		1	1		0	1
1187	211	return	2650		1	1		0	1
1188	211	send	2649		1	1		0	1
1189	212	pickingWorkNo	450		1	1		0	1
1190	212	continue	2671		1	1		0	1
1191	213	programName	3379		1	1		0	1
1192	214	programName	3378		1	1		0	1
1193	215	programName	3377		1	1		0	1
1194	216	text2	2690		1	1		0	1
1195	216	text3	2689		1	1		0	1
1196	216	yes	2668		1	1		0	1
1197	216	no	2667		1	1		0	1
1198	217	programName	3387		1	1		0	1
1199	218	janCd	180		1	1		0	1
1200	218	return	2650		1	1		0	1
1201	218	send	2649		1	1		0	1
1202	219	labelNo	573		1	1		0	1
1203	219	option2	765		1	1		0	1
1204	219	return	2650		1	1		0	1
1205	219	send	2649		1	1		0	1
1206	220	programName	3389		1	1		0	1
1207	221	janCd	180		1	1		0	1
1208	221	productCd	765		1	1		0	1
1209	221	deposit	762		1	1		0	1
1210	221	stockTypeNm	764		1	1		0	1
1211	221	lot	266		1	1		0	1
1212	221	limitDt	313		1	1		0	1
1213	221	loc	776		1	1		0	1
1214	221	instNum	962		1	1		0	1
1215	221	sakiLoc	2568		1	1		0	1
1216	221	return	2650		1	1		0	1
1217	221	send	2649		1	1		0	1
1218	222	programName	3387		1	1		0	1
1219	223	programName	3388		1	1		0	1
1220	224	janCd	180		1	1		0	1
1221	224	productCd	765		1	1		0	1
1222	224	deposit	762		1	1		0	1
1223	224	stockTypeNm	764		1	1		0	1
1224	224	lot	266		1	1		0	1
1225	224	limitDt	313		1	1		0	1
1226	224	loc	776		1	1		0	1
1227	224	instNum	1127		1	1		0	1
1228	224	return	2650		1	1		0	1
1229	224	option2	732		1	1		0	1
1230	224	prev	2652		1	1		0	1
1231	224	next	2651		1	1		0	1
1232	225	msg1	2716		1	1		0	1
1233	225	msg2	2717		1	1		0	1
1234	225	productCd	765		1	1		0	1
1235	225	deposit	762		1	1		0	1
1236	225	stockTypeNm	764		1	1		0	1
1237	225	lot	266		1	1		0	1
1238	225	limitDt	313		1	1		0	1
1239	225	instNum	962		1	1		0	1
1240	225	sakiLoc	776		1	1		0	1
1241	225	no	2667		1	1		0	1
1242	225	yes	2668		1	1		0	1
1243	226	programName	3392		1	1		0	1
1244	227	text2	2693		1	1		0	1
1245	227	text3	2689		1	1		0	1
1246	227	yes	2668		1	1		0	1
1247	227	no	2667		1	1		0	1
1248	228	text2	2691		1	1		0	1
1249	228	text3	2692		1	1		0	1
1250	228	yes	2668		1	1		0	1
1251	228	no	2667		1	1		0	1
1252	229	programName	3390		1	1		0	1
1253	230	janCd	180		1	1		0	1
1254	230	productCd	765		1	1		0	1
1255	230	deposit	762		1	1		0	1
1256	230	stockTypeNm	764		1	1		0	1
1257	230	lot	266		1	1		0	1
1258	230	limitDt	313		1	1		0	1
1259	230	loc	776		1	1		0	1
1260	230	instNum	962		1	1		0	1
1261	230	sakiLoc	2568		1	1		0	1
1262	230	return	2650		1	1		0	1
1263	230	send	2649		1	1		0	1
1264	231	msg1	2716		1	1		0	1
1265	231	msg2	2717		1	1		0	1
1266	231	productCd	765		1	1		0	1
1267	231	deposit	762		1	1		0	1
1268	231	stockTypeNm	764		1	1		0	1
1269	231	lot	266		1	1		0	1
1270	231	limitDt	313		1	1		0	1
1271	231	instNum	962		1	1		0	1
1272	231	sakiLoc	776		1	1		0	1
1273	231	no	2667		1	1		0	1
1274	231	yes	2668		1	1		0	1
1275	232	loc	2567		1	1		0	1
1276	232	janCd	180		1	1		0	1
1277	232	return	2650		1	1		0	1
1278	232	send	2649		1	1		0	1
1279	233	loc	2567		1	1		0	1
1280	233	labelNo	573		1	1		0	1
1281	233	option2	765		1	1		0	1
1282	233	return	2650		1	1		0	1
1283	233	send	2649		1	1		0	1
1284	234	janCd	180		1	1		0	1
1285	234	productCd	765		1	1		0	1
1286	234	deposit	762		1	1		0	1
1287	234	stockTypeNm	764		1	1		0	1
1288	234	lot	266		1	1		0	1
1289	234	limitDt	313		1	1		0	1
1290	234	supplierNm	830		1	1		0	1
1291	234	chargeNum	161		1	1		0	1
1292	234	return	2650		1	1		0	1
1293	234	option2	732		1	1		0	1
1294	234	prev	2652		1	1		0	1
1295	234	next	2651		1	1		0	1
1296	235	loc	2567		1	1		0	1
1297	235	return	2650		1	1		0	1
1298	235	send	2649		1	1		0	1
1299	236	programName	3390		1	1		0	1
1300	237	janCd	180		1	1		0	1
1301	237	productCd	765		1	1		0	1
1302	237	deposit	762		1	1		0	1
1303	237	stockTypeNm	764		1	1		0	1
1304	237	lot	266		1	1		0	1
1305	237	limitDt	313		1	1		0	1
1306	237	supplierNm	830		1	1		0	1
1307	237	chargeNum	161		1	1		0	1
1308	237	instNum	1127		1	1		0	1
1309	237	return	2650		1	1		0	1
1310	237	send	2649		1	1		0	1
1311	237	inputAuxiliary	2679		1	1		0	1
1312	238	msg1	2716		1	1		0	1
1313	238	msg2	2717		1	1		0	1
1314	238	productCd	765		1	1		0	1
1315	238	deposit	762		1	1		0	1
1316	238	stockTypeNm	764		1	1		0	1
1317	238	lot	266		1	1		0	1
1318	238	limitDt	313		1	1		0	1
1319	238	supplierNm	830		1	1		0	1
1320	238	instNum	1127		1	1		0	1
1321	238	no	2667		1	1		0	1
1322	238	yes	2668		1	1		0	1
1323	239	programName	3391		1	1		0	1
1324	240	programName	3385		1	1		0	1
1325	241	locationCd	776		1	1		0	1
1326	241	janCd	180		1	1		0	1
1327	241	storeLabelNo	573		1	1		0	1
1328	241	return	2650		1	1		0	1
1329	241	send	2649		1	1		0	1
1330	242	programName	2654		1	1		0	1
1331	243	locationCd	776		1	1		0	1
1332	243	storeLabelNo	573		1	1		0	1
1333	243	janCd	180		1	1		0	1
1334	243	product	765		1	1		0	1
1335	243	lot	266		1	1		0	1
1336	243	limitDt	313		1	1		0	1
1337	243	deposit	762		1	1		0	1
1338	243	stockType	764		1	1		0	1
1339	243	stockNum	1127		1	1		0	1
1340	243	return	2650		1	1		0	1
1341	243	prev	2652		1	1		0	1
1342	243	next	2651		1	1		0	1
1343	244	programName	3369		1	1		0	1
1344	245	programName	3394		1	1		0	1
1345	246	programName	3393		1	1		0	1
